dataset,split,budget,rep,features,probe,score,k,alpha,nonmonotone
synthetic,1,1000,0,raw,xgb,0.6332217140319696,4,0.25,True
synthetic,1,1000,0,pca,linear,0.02006771817556907,4,0.25,True
synthetic,1,1000,0,pca,xgb,-0.005230243114790145,4,0.25,True
synthetic,1,1000,0,spectral-marginal,linear,0.02036104462422106,4,0.25,True
synthetic,1,1000,0,spectral-marginal,xgb,-0.010634933195891483,4,0.25,True
synthetic,1,1000,0,spectral-gibbs,linear,0.020922906260696483,4,0.25,True
synthetic,1,1000,0,spectral-gibbs,xgb,-0.018651443053580907,4,0.25,True
synthetic,1,1000,0,conditional,linear,0.056577984618407795,4,0.25,True
synthetic,1,1000,0,conditional,xgb,0.030186785071925293,4,0.25,True
synthetic,1,1000,0,raw+pca,xgb,0.6197244398282076,4,0.25,True
synthetic,1,1000,0,raw+spectral-gibbs,xgb,0.6326219169361684,4,0.25,True
synthetic,1,1000,0,raw+conditional,xgb,0.6350321342710283,4,0.25,True
synthetic,1,1000,1,raw,linear,0.43263762110165616,4,0.25,True
synthetic,1,1000,1,raw,xgb,0.6599460220281343,4,0.25,True
synthetic,1,1000,1,pca,linear,0.017813078832669138,4,0.25,True
synthetic,1,1000,1,pca,xgb,-0.022519916550304275,4,0.25,True
synthetic,1,1000,1,spectral-marginal,linear,0.017383279846810318,4,0.25,True
synthetic,1,1000,1,spectral-marginal,xgb,-0.02269341921858503,4,0.25,True
synthetic,1,1000,1,spectral-gibbs,linear,0.01816497678840312,4,0.25,True
synthetic,1,1000,1,spectral-gibbs,xgb,-0.023069830564936833,4,0.25,True
synthetic,1,1000,1,conditional,linear,0.05343625914993744,4,0.25,True
synthetic,1,1000,1,conditional,xgb,0.029690694272972995,4,0.25,True
synthetic,1,1000,1,raw+pca,xgb,0.6529261873546228,4,0.25,True
synthetic,1,1000,1,raw+spectral-gibbs,xgb,0.6549236059364993,4,0.25,True
synthetic,1,1000,1,raw+conditional,xgb,0.6515061400286897,4,0.25,True
synthetic,1,1000,2,raw,linear,0.4410763744270646,4,0.25,True
synthetic,1,1000,2,raw,xgb,0.6584730411645724,4,0.25,True
synthetic,1,1000,2,pca,linear,0.022540627313149098,4,0.25,True
synthetic,1,1000,2,pca,xgb,0.012630063341519282,4,0.25,True
synthetic,1,1000,2,spectral-marginal,linear,0.022573382814595755,4,0.25,True
synthetic,1,1000,2,spectral-marginal,xgb,-0.009444256960304376,4,0.25,True
synthetic,1,1000,2,spectral-gibbs,linear,0.023020519390972494,4,0.25,True
synthetic,1,1000,2,spectral-gibbs,xgb,-0.004386784740070926,4,0.25,True
synthetic,1,1000,2,conditional,linear,0.06394117480097106,4,0.25,True
synthetic,1,1000,2,conditional,xgb,0.025770762683390624,4,0.25,True
synthetic,1,1000,2,raw+pca,xgb,0.6621387259280068,4,0.25,True
synthetic,1,1000,2,raw+spectral-gibbs,xgb,0.6549969973401345,4,0.25,True
synthetic,1,1000,2,raw+conditional,xgb,0.6373338365261647,4,0.25,True
synthetic,1,1000,3,raw,linear,0.44184644520815164,4,0.25,True
synthetic,1,1000,3,raw,xgb,0.645721259229567,4,0.25,True
synthetic,1,1000,3,pca,linear,0.02741927528236654,4,0.25,True
synthetic,1,1000,3,pca,xgb,-0.008956196712257336,4,0.25,True
synthetic,1,1000,3,spectral-marginal,linear,0.027022536363351946,4,0.25,True
synthetic,1,1000,3,spectral-marginal,xgb,-0.01273674592561691,4,0.25,True
synthetic,1,1000,3,spectral-gibbs,linear,0.027469550353109495,4,0.25,True
synthetic,1,1000,3,spectral-gibbs,xgb,-0.009160768715199774,4,0.25,True
synthetic,1,1000,3,conditional,linear,0.06841549654510648,4,0.25,True
synthetic,1,1000,3,conditional,xgb,0.04641668257024101,4,0.25,True
synthetic,1,1000,3,raw+pca,xgb,0.637287899270715,4,0.25,True
synthetic,1,1000,3,raw+spectral-gibbs,xgb,0.6198057963808545,4,0.25,True
synthetic,1,1000,3,raw+conditional,xgb,0.6369508848895138,4,0.25,True
synthetic,1,1000,4,raw,linear,0.4463286974134252,4,0.25,True
synthetic,1,1000,4,raw,xgb,0.6656986747947193,4,0.25,True
synthetic,1,1000,4,pca,linear,0.026581970500385133,4,0.25,True
synthetic,1,1000,4,pca,xgb,-0.0037547609946519955,4,0.25,True
synthetic,1,1000,4,spectral-marginal,linear,0.02609483313646388,4,0.25,True
synthetic,1,1000,4,spectral-marginal,xgb,0.0019095255800960498,4,0.25,True
synthetic,1,1000,4,spectral-gibbs,linear,0.026651125536669262,4,0.25,True
synthetic,1,1000,4,spectral-gibbs,xgb,-0.011496787140266918,4,0.25,True
synthetic,1,1000,4,conditional,linear,0.06927196079434428,4,0.25,True
synthetic,1,1000,4,conditional,xgb,0.033507518561353256,4,0.25,True
synthetic,1,1000,4,raw+pca,xgb,0.682142011527687,4,0.25,True
synthetic,1,1000,4,raw+spectral-gibbs,xgb,0.6647309546269637,4,0.25,True
synthetic,1,1000,4,raw+conditional,xgb,0.6336764010019225,4,0.25,True
synthetic,2,50,0,raw,linear,-0.12778027813422876,4,0.25,True
synthetic,2,50,0,raw,xgb,0.2190466222177916,4,0.25,True
synthetic,2,50,0,pca,linear,-0.024805762858679747,4,0.25,True
synthetic,2,50,0,pca,xgb,-0.26410628468769914,4,0.25,True
synthetic,2,50,0,spectral-marginal,linear,-0.024920499205303592,4,0.25,True
synthetic,2,50,0,spectral-marginal,xgb,-0.4328853897643401,4,0.25,True
synthetic,2,50,0,spectral-gibbs,linear,-0.024413820267243258,4,0.25,True
synthetic,2,50,0,spectral-gibbs,xgb,-0.29615091720631126,4,0.25,True
synthetic,2,50,0,conditional,linear,-0.10921905520932218,4,0.25,True
synthetic,2,50,0,conditional,xgb,-0.2507514719678703,4,0.25,True
synthetic,2,50,0,raw+pca,xgb,0.23127234740342995,4,0.25,True
synthetic,2,50,0,raw+spectral-gibbs,xgb,0.25611803741093153,4,0.25,True
synthetic,2,50,0,raw+conditional,xgb,0.04126570542152952,4,0.25,True
synthetic,2,50,1,raw,linear,0.08734733478890444,4,0.25,True
synthetic,2,50,1,raw,xgb,0.18350445576084962,4,0.25,True
synthetic,2,50,1,pca,linear,-6.068103825707105e-05,4,0.25,True
synthetic,2,50,1,pca,xgb,-0.39835585835131004,4,0.25,True
synthetic,2,50,1,spectral-marginal,linear,-0.0001278085437370624,4,0.25,True
synthetic,2,50,1,spectral-marginal,xgb,-0.3533079315513208,4,0.25,True
synthetic,2,50,1,spectral-gibbs,linear,-0.00036457892584595974,4,0.25,True
synthetic,2,50,1,spectral-gibbs,xgb,-0.3306178371162656,4,0.25,True
synthetic,2,50,1,conditional,linear,0.005898340584757689,4,0.25,True
synthetic,2,50,1,conditional,xgb,-0.18612754837643708,4,0.25,True
synthetic,2,50,1,raw+pca,xgb,0.19566393636447754,4,0.25,True
synthetic,2,50,1,raw+spectral-gibbs,xgb,0.19287038196772344,4,0.25,True
synthetic,2,50,1,raw+conditional,xgb,0.22054723621898886,4,0.25,True
synthetic,2,50,2,raw,linear,0.25775789776834857,4,0.25,True
synthetic,2,50,2,raw,xgb,0.2886099479268216,4,0.25,True
synthetic,2,50,2,pca,linear,-0.015729427801589813,4,0.25,True
synthetic,2,50,2,pca,xgb,-0.24424907093561865,4,0.25,True
synthetic,2,50,2,spectral-marginal,linear,-0.01563197616977141,4,0.25,True
synthetic,2,50,2,spectral-marginal,xgb,-0.2875586583055003,4,0.25,True
synthetic,2,50,2,spectral-gibbs,linear,-0.01487500861212565,4,0.25,True
synthetic,2,50,2,spectral-gibbs,xgb,-0.1814293846073758,4,0.25,True
synthetic,2,50,2,conditional,linear,-0.011723302217429898,4,0.25,True
synthetic,2,50,2,conditional,xgb,-0.09221546759187627,4,0.25,True
synthetic,2,50,2,raw+pca,xgb,0.2909151432873226,4,0.25,True
synthetic,2,50,2,raw+spectral-gibbs,xgb,0.2899886774337652,4,0.25,True
synthetic,2,50,2,raw+conditional,xgb,0.3094190472224947,4,0.25,True
synthetic,2,50,3,raw,linear,0.15468317291905154,4,0.25,True
synthetic,2,50,3,raw,xgb,0.22164668712326163,4,0.25,True
synthetic,2,50,3,pca,linear,-0.012700326078552315,4,0.25,True
synthetic,2,50,3,pca,xgb,-0.1500948191025142,4,0.25,True
synthetic,2,50,3,spectral-marginal,linear,-0.012594621414220075,4,0.25,True
synthetic,2,50,3,spectral-marginal,xgb,-0.22090148779279262,4,0.25,True
synthetic,2,50,3,spectral-gibbs,linear,-0.01278499318667392,4,0.25,True
synthetic,2,50,3,spectral-gibbs,xgb,-0.14679564234431552,4,0.25,True
synthetic,2,50,3,conditional,linear,-0.007715278665452852,4,0.25,True
synthetic,2,50,3,conditional,xgb,-0.1331497427093704,4,0.25,True
synthetic,2,50,3,raw+pca,xgb,0.2119079721364171,4,0.25,True
synthetic,2,50,3,raw+spectral-gibbs,xgb,0.22029741456291096,4,0.25,True
synthetic,2,50,3,raw+conditional,xgb,0.16258261791733142,4,0.25,True
synthetic,2,50,4,raw,linear,0.22413858405075793,4,0.25,True
synthetic,2,50,4,raw,xgb,0.33339227562654083,4,0.25,True
synthetic,2,50,4,pca,linear,-0.0035890501345510195,4,0.25,True
synthetic,2,50,4,pca,xgb,-0.39869356266222633,4,0.25,True
synthetic,2,50,4,spectral-marginal,linear,-0.0034863339887085676,4,0.25,True
synthetic,2,50,4,spectral-marginal,xgb,-0.43510761319439606,4,0.25,True
synthetic,2,50,4,spectral-gibbs,linear,-0.003182070464495146,4,0.25,True
synthetic,2,50,4,spectral-gibbs,xgb,-0.3737678297510898,4,0.25,True
synthetic,2,50,4,conditional,linear,0.0055870366908550295,4,0.25,True
synthetic,2,50,4,conditional,xgb,-0.1301592254648134,4,0.25,True
synthetic,2,50,4,raw+pca,xgb,0.3236647747465977,4,0.25,True
synthetic,2,50,4,raw+spectral-gibbs,xgb,0.3243014568707705,4,0.25,True
synthetic,2,50,4,raw+conditional,xgb,0.3302518366894839,4,0.25,True
synthetic,2,100,0,raw,linear,0.2578714278612704,4,0.25,True
synthetic,2,100,0,raw,xgb,0.3196653832299188,4,0.25,True
synthetic,2,100,0,pca,linear,0.015509443441020232,4,0.25,True
synthetic,2,100,0,pca,xgb,-0.23713834051230642,4,0.25,True
synthetic,2,100,0,spectral-marginal,linear,0.017709089395911093,4,0.25,True
synthetic,2,100,0,spectral-marginal,xgb,-0.28105253195704605,4,0.25,True
synthetic,2,100,0,spectral-gibbs,linear,0.02272780997067214,4,0.25,True
synthetic,2,100,0,spectral-gibbs,xgb,-0.24758695061926161,4,0.25,True
synthetic,2,100,0,conditional,linear,-0.015089112636334168,4,0.25,True
synthetic,2,100,0,conditional,xgb,-0.15494298229370962,4,0.25,True
synthetic,2,100,0,raw+pca,xgb,0.2946668096118177,4,0.25,True
synthetic,2,100,0,raw+spectral-gibbs,xgb,0.30891418015519767,4,0.25,True
synthetic,2,100,0,raw+conditional,xgb,0.2578168532287326,4,0.25,True
synthetic,2,100,1,raw,linear,0.22209810075526282,4,0.25,True
synthetic,2,100,1,raw,xgb,0.26385575877521517,4,0.25,True
synthetic,2,100,1,pca,linear,-0.018375244021678894,4,0.25,True
synthetic,2,100,1,pca,xgb,-0.3568292516469209,4,0.25,True
synthetic,2,100,1,spectral-marginal,linear,-0.02237917624143071,4,0.25,True
synthetic,2,100,1,spectral-marginal,xgb,-0.31679554789386954,4,0.25,True
synthetic,2,100,1,spectral-gibbs,linear,-0.017236220004938074,4,0.25,True
synthetic,2,100,1,spectral-gibbs,xgb,-0.3174392361679721,4,0.25,True
synthetic,2,100,1,conditional,linear,-0.0015547493104886012,4,0.25,True
synthetic,2,100,1,conditional,xgb,-0.1460503146941845,4,0.25,True
synthetic,2,100,1,raw+pca,xgb,0.25785283529995584,4,0.25,True
synthetic,2,100,1,raw+spectral-gibbs,xgb,0.26820724166190524,4,0.25,True
synthetic,2,100,1,raw+conditional,xgb,0.300322205059535,4,0.25,True
synthetic,2,100,2,raw,linear,0.3151078072177379,4,0.25,True
synthetic,2,100,2,raw,xgb,0.4277006883481782,4,0.25,True
synthetic,2,100,2,pca,linear,0.0007704342964943711,4,0.25,True
synthetic,2,100,2,pca,xgb,-0.20585528820281285,4,0.25,True
synthetic,2,100,2,spectral-marginal,linear,0.0010140300691302562,4,0.25,True
synthetic,2,100,2,spectral-marginal,xgb,-0.14141993394883068,4,0.25,True
synthetic,2,100,2,spectral-gibbs,linear,0.001553824373198176,4,0.25,True
synthetic,2,100,2,spectral-gibbs,xgb,-0.1902428730731318,4,0.25,True
synthetic,2,100,2,conditional,linear,0.005129921083276812,4,0.25,True
synthetic,2,100,2,conditional,xgb,-0.11064154589079322,4,0.25,True
synthetic,2,100,2,raw+pca,xgb,0.4087164343816948,4,0.25,True
synthetic,2,100,2,raw+spectral-gibbs,xgb,0.40583074706742794,4,0.25,True
synthetic,2,100,2,raw+conditional,xgb,0.3973097462524863,4,0.25,True
synthetic,2,100,3,raw,linear,0.26071197300872917,4,0.25,True
synthetic,2,100,3,raw,xgb,0.30721898373934486,4,0.25,True
synthetic,2,100,3,pca,linear,0.004388220460381231,4,0.25,True
synthetic,2,100,3,pca,xgb,-0.20109948820986023,4,0.25,True
synthetic,2,100,3,spectral-marginal,linear,0.004454054718467604,4,0.25,True
synthetic,2,100,3,spectral-marginal,xgb,-0.1565075676496004,4,0.25,True
synthetic,2,100,3,spectral-gibbs,linear,0.005656007848055644,4,0.25,True
synthetic,2,100,3,spectral-gibbs,xgb,-0.1582365445215539,4,0.25,True
synthetic,2,100,3,conditional,linear,0.024311721171111023,4,0.25,True
synthetic,2,100,3,conditional,xgb,-0.029739244188458525,4,0.25,True
synthetic,2,100,3,raw+pca,xgb,0.3221627169729835,4,0.25,True
synthetic,2,100,3,raw+spectral-gibbs,xgb,0.32398376434810605,4,0.25,True
synthetic,2,100,3,raw+conditional,xgb,0.3129945548749058,4,0.25,True
synthetic,2,100,4,raw,linear,0.26161340884641915,4,0.25,True
synthetic,2,100,4,raw,xgb,0.3762922781412814,4,0.25,True
synthetic,2,100,4,pca,linear,0.02585160323282154,4,0.25,True
synthetic,2,100,4,pca,xgb,-0.160247897019673,4,0.25,True
synthetic,2,100,4,spectral-marginal,linear,0.02615409252210632,4,0.25,True
synthetic,2,100,4,spectral-marginal,xgb,-0.23252015211694266,4,0.25,True
synthetic,2,100,4,spectral-gibbs,linear,0.029132081787276,4,0.25,True
synthetic,2,100,4,spectral-gibbs,xgb,-0.16211481063642874,4,0.25,True
synthetic,2,100,4,conditional,linear,0.027337679806547777,4,0.25,True
synthetic,2,100,4,conditional,xgb,-0.12147657190711114,4,0.25,True
synthetic,2,100,4,raw+pca,xgb,0.3699641217609583,4,0.25,True
synthetic,2,100,4,raw+spectral-gibbs,xgb,0.37063080425270634,4,0.25,True
synthetic,2,100,4,raw+conditional,xgb,0.3016275940700113,4,0.25,True
synthetic,2,250,0,raw,linear,0.3007489505325045,4,0.25,True
synthetic,2,250,0,raw,xgb,0.41695669811586333,4,0.25,True
synthetic,2,250,0,pca,linear,0.0014735990508070174,4,0.25,True
synthetic,2,250,0,pca,xgb,-0.20688595483167127,4,0.25,True
synthetic,2,250,0,spectral-marginal,linear,0.0024461310642002188,4,0.25,True
synthetic,2,250,0,spectral-marginal,xgb,-0.1883290049086661,4,0.25,True
synthetic,2,250,0,spectral-gibbs,linear,0.005616432183445208,4,0.25,True
synthetic,2,250,0,spectral-gibbs,xgb,-0.16285115907060632,4,0.25,True
synthetic,2,250,0,conditional,linear,0.015114047779970607,4,0.25,True
synthetic,2,250,0,conditional,xgb,-0.15876830493522442,4,0.25,True
synthetic,2,250,0,raw+pca,xgb,0.4347489194014471,4,0.25,True
synthetic,2,250,0,raw+spectral-gibbs,xgb,0.4308318884796536,4,0.25,True
synthetic,2,250,0,raw+conditional,xgb,0.41782526257595687,4,0.25,True
synthetic,2,250,1,raw,linear,0.36006462065059774,4,0.25,True
synthetic,2,250,1,raw,xgb,0.60316706731222,4,0.25,True
synthetic,2,250,1,pca,linear,-0.023159757095854383,4,0.25,True
synthetic,2,250,1,pca,xgb,-0.13947604798836655,4,0.25,True
synthetic,2,250,1,spectral-marginal,linear,-0.02082336280537067,4,0.25,True
synthetic,2,250,1,spectral-marginal,xgb,-0.15297619222224257,4,0.25,True
synthetic,2,250,1,spectral-gibbs,linear,-0.015703029313641315,4,0.25,True
synthetic,2,250,1,spectral-gibbs,xgb,-0.16551174478236974,4,0.25,True
synthetic,2,250,1,conditional,linear,0.007629431227044514,4,0.25,True
synthetic,2,250,1,conditional,xgb,-0.08114367694121771,4,0.25,True
synthetic,2,250,1,raw+pca,xgb,0.5712999133034438,4,0.25,True
synthetic,2,250,1,raw+spectral-gibbs,xgb,0.5745686964076736,4,0.25,True
synthetic,2,250,1,raw+conditional,xgb,0.539031070230263,4,0.25,True
synthetic,2,250,2,raw,linear,0.3622151065191951,4,0.25,True
synthetic,2,250,2,raw,xgb,0.5094556470041756,4,0.25,True
synthetic,2,250,2,pca,linear,0.01125944376220711,4,0.25,True
synthetic,2,250,2,pca,xgb,-0.16061371109542089,4,0.25,True
synthetic,2,250,2,spectral-marginal,linear,0.011573879382368313,4,0.25,True
synthetic,2,250,2,spectral-marginal,xgb,-0.15094729165094267,4,0.25,True
synthetic,2,250,2,spectral-gibbs,linear,0.015431258885165833,4,0.25,True
synthetic,2,250,2,spectral-gibbs,xgb,-0.0811765907018358,4,0.25,True
synthetic,2,250,2,conditional,linear,0.008221914127121144,4,0.25,True
synthetic,2,250,2,conditional,xgb,-0.04313058200550968,4,0.25,True
synthetic,2,250,2,raw+pca,xgb,0.5027738239931262,4,0.25,True
synthetic,2,250,2,raw+spectral-gibbs,xgb,0.4842306164123439,4,0.25,True
synthetic,2,250,2,raw+conditional,xgb,0.47142355402574676,4,0.25,True
synthetic,2,250,3,raw,linear,0.34935736805559336,4,0.25,True
synthetic,2,250,3,raw,xgb,0.47636354655733704,4,0.25,True
synthetic,2,250,3,pca,linear,-0.00815180600907861,4,0.25,True
synthetic,2,250,3,pca,xgb,-0.18420900121588546,4,0.25,True
synthetic,2,250,3,spectral-marginal,linear,-0.007172193965102824,4,0.25,True
synthetic,2,250,3,spectral-marginal,xgb,-0.209234861221822,4,0.25,True
synthetic,2,250,3,spectral-gibbs,linear,-0.0037301865459893335,4,0.25,True
synthetic,2,250,3,spectral-gibbs,xgb,-0.20121762387892073,4,0.25,True
synthetic,2,250,3,conditional,linear,-0.008547525305960146,4,0.25,True
synthetic,2,250,3,conditional,xgb,-0.12479055960645202,4,0.25,True
synthetic,2,250,3,raw+pca,xgb,0.4727525754148355,4,0.25,True
synthetic,2,250,3,raw+spectral-gibbs,xgb,0.4664217424099337,4,0.25,True
synthetic,2,250,3,raw+conditional,xgb,0.46580914858398537,4,0.25,True
synthetic,2,250,4,raw,linear,0.3492535169332156,4,0.25,True
synthetic,2,250,4,raw,xgb,0.49800234430208845,4,0.25,True
synthetic,2,250,4,pca,linear,0.0210953591386821,4,0.25,True
synthetic,2,250,4,pca,xgb,-0.15086031166446978,4,0.25,True
synthetic,2,250,4,spectral-marginal,linear,0.020478420007376097,4,0.25,True
synthetic,2,250,4,spectral-marginal,xgb,-0.14470122327569013,4,0.25,True
synthetic,2,250,4,spectral-gibbs,linear,0.025369507577290173,4,0.25,True
synthetic,2,250,4,spectral-gibbs,xgb,-0.10655892102739672,4,0.25,True
synthetic,2,250,4,conditional,linear,0.02893832261527196,4,0.25,True
synthetic,2,250,4,conditional,xgb,-0.07063843267455416,4,0.25,True
synthetic,2,250,4,raw+pca,xgb,0.506183160760251,4,0.25,True
synthetic,2,250,4,raw+spectral-gibbs,xgb,0.5078272071111201,4,0.25,True
synthetic,2,250,4,raw+conditional,xgb,0.48235071115047146,4,0.25,True
synthetic,2,1000,0,raw,linear,0.4187101910408302,4,0.25,True
synthetic,2,1000,0,raw,xgb,0.6221759576578474,4,0.25,True
synthetic,2,1000,0,pca,linear,0.02387557314719735,4,0.25,True
synthetic,2,1000,0,pca,xgb,-0.015193113074814857,4,0.25,True
synthetic,2,1000,0,spectral-marginal,linear,0.024646467894707036,4,0.25,True
synthetic,2,1000,0,spectral-marginal,xgb,-0.026031045706135902,4,0.25,True
synthetic,2,1000,0,spectral-gibbs,linear,0.028267503759783374,4,0.25,True
synthetic,2,1000,0,spectral-gibbs,xgb,-0.011645618755369513,4,0.25,True
synthetic,2,1000,0,conditional,linear,0.059493159074837765,4,0.25,True
synthetic,2,1000,0,conditional,xgb,0.03715283226292887,4,0.25,True
synthetic,2,1000,0,raw+pca,xgb,0.6445819290595538,4,0.25,True
synthetic,2,1000,0,raw+spectral-gibbs,xgb,0.6266706952291354,4,0.25,True
synthetic,2,1000,0,raw+conditional,xgb,0.6433477578576894,4,0.25,True
synthetic,2,1000,1,raw,linear,0.3996753370459153,4,0.25,True
synthetic,2,1000,1,raw,xgb,0.6723008742679054,4,0.25,True
synthetic,2,1000,1,pca,linear,0.021189953161101394,4,0.25,True
synthetic,2,1000,1,pca,xgb,-0.020572365962973738,4,0.25,True
synthetic,2,1000,1,spectral-marginal,linear,0.021700506320384005,4,0.25,True
synthetic,2,1000,1,spectral-marginal,xgb,-0.02560141146457573,4,0.25,True
synthetic,2,1000,1,spectral-gibbs,linear,0.02577335042982032,4,0.25,True
synthetic,2,1000,1,spectral-gibbs,xgb,-0.025680187924288278,4,0.25,True
synthetic,2,1000,1,conditional,linear,0.04179021662882787,4,0.25,True
synthetic,2,1000,1,conditional,xgb,0.02293210839373694,4,0.25,True
synthetic,2,1000,1,raw+pca,xgb,0.672843336169714,4,0.25,True
synthetic,2,1000,1,raw+spectral-gibbs,xgb,0.6531780740267188,4,0.25,True
synthetic,2,1000,1,raw+conditional,xgb,0.6168326381617866,4,0.25,True
synthetic,2,1000,2,raw,linear,0.4043273786617577,4,0.25,True
synthetic,2,1000,2,raw,xgb,0.6396400650422349,4,0.25,True
synthetic,2,1000,2,pca,linear,0.023696167752774833,4,0.25,True
synthetic,2,1000,2,pca,xgb,0.006338282764686398,4,0.25,True
synthetic,2,1000,2,spectral-marginal,linear,0.024517448908046413,4,0.25,True
synthetic,2,1000,2,spectral-marginal,xgb,0.004164930406902578,4,0.25,True
synthetic,2,1000,2,spectral-gibbs,linear,0.02822072957577937,4,0.25,True
synthetic,2,1000,2,spectral-gibbs,xgb,-0.022479685391537885,4,0.25,True
synthetic,2,1000,2,conditional,linear,0.050256536602200974,4,0.25,True
synthetic,2,1000,2,conditional,xgb,0.013286398965607571,4,0.25,True
synthetic,2,1000,2,raw+pca,xgb,0.6423270412342212,4,0.25,True
synthetic,2,1000,2,raw+spectral-gibbs,xgb,0.6395483224241518,4,0.25,True
synthetic,2,1000,2,raw+conditional,xgb,0.6079430164831304,4,0.25,True
synthetic,2,1000,3,raw,linear,0.40589010339459375,4,0.25,True
synthetic,2,1000,3,raw,xgb,0.6234115215674695,4,0.25,True
synthetic,2,1000,3,pca,linear,0.031044531991237134,4,0.25,True
synthetic,2,1000,3,pca,xgb,-0.012526716465377952,4,0.25,True
synthetic,2,1000,3,spectral-marginal,linear,0.03248761560414892,4,0.25,True
synthetic,2,1000,3,spectral-marginal,xgb,-0.004468812226445795,4,0.25,True
synthetic,2,1000,3,spectral-gibbs,linear,0.03644416965092301,4,0.25,True
synthetic,2,1000,3,spectral-gibbs,xgb,0.009212493310539305,4,0.25,True
synthetic,2,1000,3,conditional,linear,0.060159080720271874,4,0.25,True
